customer_id,customer_zip_code_prefix,customer_city,customer_state
000379cdec625522490c315e70c7a9fb,4841,sao paulo,SP
0005aefbb696d34b3424dccd0a0e9fd0,3052,sao paulo,SP
00146ad30454993879adaa91c518f68c,31060,belo horizonte,MG
0018c09f333634ca9c80d9ff46e43e9c,9190,santo andre,SP
0030aded3a67b29946a128ee8468388e,8450,sao paulo,SP
0031abfb953b66e998f67b09e7b11375,84040,ponta grossa,PR
003536ce5e18f1d12b9bf76932f8a6b1,3040,sao paulo,SP
003e45472805afa1ee701d83284fa22b,90670,porto alegre,RS
0061937e85c708a41f5d5b24405d0f50,2315,sao paulo,SP
006d300ffcb82917c9866dd5a507dbe6,1552,sao paulo,SP
006fffc5b0accd275de3e3a4b6d0832d,68371,altamira,PA
00788705370da606e9f8390258b9e977,29060,vitoria,ES
0079368290cd7f161d62e7df9377d8ce,21230,rio de janeiro,RJ
007b18ac9b8a627f259ea78aed981315,3951,sao paulo,SP
007b7f04a35e02745c23ea706492ca20,35950,alvinopolis,MG
0080e98d82eceee143dc006defe00687,17511,marilia,SP
0086b541a59fa554e7953e2d3c285285,40440,salvador,BA
0088393a302a84e57cc69c9d365f5efa,25880,sapucaia,RJ
008d7d751e72ae684c0d31bc988b36fb,64078,teresina,PI
0097c5abeb126a90646370f4a1cf3d93,97700,santiago,RS
0098400373e087d3c231fb5d37834fde,73900,posse,GO
00a6e2753fc2652cb87386ffbf5792b2,4944,sao paulo,SP
00b2b9682f5c2a1f7cf1312ce6a0ea9d,12236,sao jose dos campos,SP
00b96a156e6827442e5ec7c620a39d24,31010,belo horizonte,MG
00ba72dac5dae2776b5bfcf799a956b2,4835,sao paulo,SP
00bd25230af840df218e6902df6ac894,99700,erechim,RS
00c120d7afbe4803d4771a8f3696ec85,1507,sao paulo,SP
00c36dc4ec485e2500e9a669d6ea63d6,78455,lucas do rio verde,MT
00d7e038b53f4b3ed3036d2d016e51c4,7713,caieiras,SP
00daf19c19d0fa15a86284fa7293b5ac,12243,sao jose dos campos,SP
00e200fe66bc8553bd83681887d6176f,69020,manaus,AM
00eb2bf26ade27447b6532561c6a402d,5037,sao paulo,SP
00ee08bd4046a080a8ec38c5e0937372,25935,mage,RJ
00f6217307f712298d8e47215f0bf2ad,13224,varzea paulista,SP
00f73459a4d3be97ff307dc869da0aa9,4571,sao paulo,SP
010099752e4ca60e61c8a4a669ea9fe5,11702,praia grande,SP
0123eb191c6ac1d113dd16c4638cba8a,35560,santo antonio do monte,MG
0125fdf9e257f064725f85d1d63085b4,86050,londrina,PR
012614499e669f2afb78750ab13273c9,4902,sao paulo,SP
01268a9cd062a41dbaebe24bd8b07cbf,5574,sao paulo,SP
01288d72df4b2a4fb61182da4113ceab,50050,recife,PE
0138300525351148ae5c0bfe11efe43c,80440,curitiba,PR
0145c94f89448a156864199db4c3b826,27313,barra mansa,RJ
0147fbc5c91112d914a4f4a480a0f09e,22060,rio de janeiro,RJ
0148f71e97a15ed3cf071ea28250eb87,98960,santo cristo,RS
015bbed5b941c909ebf091ead5eb2a05,86300,cornelio procopio,PR
016025d2b068f90498479376f9bfcca1,81935,curitiba,PR
016c5c3fb572754f302fdac24aa9cfa4,50721,recife,PE
017395cf7b4c0be4fa72650f0a8184ed,75800,jatai,GO
017dd3798ef0f401392abdbc129d78a0,4844,sao paulo,SP
01950e4d4d0f0f8561e721ad5c8b0f9a,36013,juiz de fora,MG
0198441fd94fedf81ba98683f6449a1e,13940,aguas de lindoia,SP
019f698e086a468627af26baa7babf16,1240,sao paulo,SP
01a0d45a369a4356ac4652584652109a,14806,araraquara,SP
01a2c54f25845c02bff35dbbb7d32c77,24130,niteroi,RJ
01b2ab1c903b4ecd0442a3ce48d89caa,7272,guarulhos,SP
01b365dec7627509427c5503e029464f,4845,sao paulo,SP
01c21b9e3aaa1a629149d34fe682ce0f,4080,sao paulo,SP
01c3c12496a8c26348d92873da95448b,83025,sao jose dos pinhais,PR
01cc68904d33964bd2e7bd52d10efe18,1405,sao paulo,SP
01d22419c452ad55702fa5a9a81a4423,18604,botucatu,SP
01d33ef4c346ccf41a296c1292922cb8,31710,belo horizonte,MG
01dea2b11c15fd0f99bfc256d288410f,78690,nova xavantina,MT
01e0d4fb731e6ee47df3f3f179cc0a0b,5633,sao paulo,SP
01e466f5fd2937b4ea4a18eb9963f9ea,14500,ituverava,SP
01ea69b195809e2a8a932de44d8c0f73,11628,sao sebastiao,SP
01ec27f833d99e889b944c5112addff9,11065,santos,SP
01f7155995c6d4cda4fab4d36293d80a,83326,pinhais,PR
01f841d4c59e8b7634174ef72a75f81a,4138,sao paulo,SP
01f9be48b48de8870e94f9744bd6ed7b,78068,cuiaba,MT
02033fca76b4af0eda65418e673b5a57,5061,sao paulo,SP
02036d14d9326c01a123bd83626d48c0,22773,rio de janeiro,RJ
02077904459251edd6b421b05fae711c,22231,rio de janeiro,RJ
020781297fe6482b10c41bd7a105d508,13347,indaiatuba,SP
020edf80d85585b9ccf1c48396ec32aa,29306,cachoeiro de itapemirim,ES
021212b1c2f127ec287d99fa9f6346e6,5410,sao paulo,SP
021833e9737a1145b5a6e3053f0f4329,3211,sao paulo,SP
021ccba47cb1118dfba3213180ffb44d,5877,sao paulo,SP
021e84751ba0ead75b6d314a6ead88d9,23025,rio de janeiro,RJ
021ed85d23b734289c4dd0c827a3559e,59090,natal,RN
022aad8457b9fe76c22eaa3cbaf5b6e5,22250,rio de janeiro,RJ
022bdd440f8a37e8ba62d67287135a75,25214,duque de caxias,RJ
022d2a2e532b92556bf7cd39107fd780,31140,belo horizonte,MG
022e192ec0af0a000a69f29bf633ffe4,6454,barueri,SP
02307143f7dce7b43056056566b8e987,12032,taubate,SP
0238124998cd8eddd5b3ea04d4c1e658,9416,ribeirao pires,SP
02502a29041f75b4982896ed8ca6e736,61760,eusebio,CE
0253a59a3f1b966f4ef92ee44336e585,91430,porto alegre,RS
0254fef29444edf8ad023adf1baac1bd,58043,joao pessoa,PB
0258af3a8301a7331edc8ba02da35b7c,60811,fortaleza,CE
025c2b263a9a9247f855c0c777aabe33,75834,mineiros,GO
025d5d5b392ca0924d3f47a286fe474f,16900,andradina,SP
02611d7a9e40004ce72c2006dca2d7a9,14403,franca,SP
027173ae64ea4eb32139b3205e7e02c0,4863,sao paulo,SP
02731f7e9105dec7fc7fa715ccd821b3,29055,vitoria,ES
027711a554ce14c4bebd4af3bb803101,25820,tres rios,RJ
0277bd798b42071cb092b1795dbae947,21557,rio de janeiro,RJ
027ece8189c0d8b1d3b543676aa81a9c,38407,uberlandia,MG
027efc2251512b9150aceb9a5e5b7f53,88303,itajai,SC
02860b05257510a255778043ce042794,89812,chapeco,SC
028d8c05f2fa9d1b4923352586e800ba,13142,paulinia,SP
028d9c8cb891f2860106890cbc40834f,13845,mogi-guacu,SP
02973b8aeee94890bbf4607d739eb695,98700,ijui,RS
0297d4246fd48c7ed31b81c7f99776eb,55700,limoeiro,PE
0299a3ec7aac3a18ea88cfa6cf8a74f5,12260,paraibuna,SP
029a95a46e81be7eb7b4f875e160528d,11705,praia grande,SP
029c22b31758dbd1588d75557e73d920,68555,xinguara,PA
02a7a75320e787aa980907d0f647e508,89260,jaragua do sul,SC
02b5dad4111669d799b6697ddbbfcf3b,63620,solonopole,CE
02b7bcd5dd0bbe4057aa6fb0c280a06b,18271,tatui,SP
02c88401b4de00301504d6113cdb6cb7,2179,sao paulo,SP
02cb822eec8b6309e7ce715ccea3390d,4421,sao paulo,SP
02d12adf94e256f7ff0056d447557027,4551,sao paulo,SP
02d6d0f47ae7ef004d1106cd4743b553,8090,sao paulo,SP
02d8426ded4654ed60b46ddd6d1a4f8c,22021,rio de janeiro,RJ
02e86093158ca5dc555cd7674b753274,36280,carandai,MG
02ed2cff54eb047cdbe79dd0535945d4,5119,sao paulo,SP
02f0bc4b5ee293031637b7e8d75a5484,3543,sao paulo,SP
0306f447354ba6e1012ce4350cb1d8da,35770,caetanopolis,MG
0308cb020fb67d56a42bf1296f77dfce,11350,sao vicente,SP
030be3271231e6f5df0157331c60f0e9,6050,osasco,SP
031004fe0f92b09190fc8462ad2b4688,8720,mogi das cruzes,SP
0310b25c98b10f9c6d22b9009455df37,56317,petrolina,PE
031a4751690cb362510c7b55428f7fff,11700,praia grande,SP
031d6ed886ccf5805f9da926fbe0fba1,88045,florianopolis,SC
03203e8daf33389fbd94c31ce3161d6a,84020,ponta grossa,PR
0324667bb97f2048e83f77d282a75fb4,55602,vitoria de santo antao,PE
03261691b84979dde436e5752ebb28c7,35470,moeda,MG
0326dd6a607188065ee1d69c0390395d,18075,sorocaba,SP
032d6bd82e311f4161259e489edbc6c4,8344,sao paulo,SP
032f25110f17bb0d65268257b10738bc,75800,jatai,GO
0338cedf9fd370fe655047aaa0725078,36680,sao joao nepomuceno,MG
0338fb809c86eb60e7c6ad3b69a8a33b,4134,sao paulo,SP
033c0ab40161f39cabba89a415feffaa,68371,altamira,PA
03607aa94cc886c288008326808df435,7176,guarulhos,SP
0361232bf2b929e19323dfc2843ee554,80250,curitiba,PR
036747722c993c40f22a72d23ebd5a45,13178,sumare,SP
036aac46214f6843a9e8e0ca702e335e,35680,itauna,MG
037a833a583b557bd93ce21c263c265c,13213,jundiai,SP
0385c03f2b10a0a50ee72d8e3649a4b3,19800,assis,SP
038aa59fda83ef09082edd0718cd97ff,72876,valparaiso de goias,GO
03975ce1698b187029146eeefa04f5f2,88353,brusque,SC
039c5d6f330c73420f1658e63f67f0ff,5398,sao paulo,SP
03a5dc88300acdc63c40c0fcb54799ec,74911,aparecida de goiania,GO
03a6ba2837612c689cd65be392b84084,30431,belo horizonte,MG
03b3813a78be4cf5205e70977ad78d29,86600,rolandia,PR
03b59966dd366b58382e349fbaaa6231,1244,sao paulo,SP
03b5e9c6d19a9bcc8015ec2660ae1936,16204,birigui,SP
03c27921f605f0385f319ba1bbee389b,65047,sao luis,MA
03c55d79b75dda6cb2a2f1568708a446,91910,porto alegre,RS
03cdd9e78baf4d26f27d09cc8a29e774,37701,pocos de caldas,MG
03d88c22a063771d871d7ad4fc182cc8,19803,assis,SP
03dcea146dfc2ccacbc079ee9a669db5,7024,guarulhos,SP
03e454af33e93cda33e1b22175ab8361,22291,rio de janeiro,RJ
03eaeeab9883ef63043d7f0e0325a370,89700,concordia,SC
03fc97548af8f58fefc768d12b546c9c,20551,rio de janeiro,RJ
040eba6a84cd4b4eb4ec87a825439c72,66073,belem,PA
0410837784e2dbaa9a557a94d9975b14,46100,brumado,BA
041c262f0425215f79dbd9ff70e9347f,18200,itapetininga,SP
041f3b81b454fafa2803d20e5c79372f,78705,rondonopolis,MT
0421ca2c62e1e13536c13c8dea602d2f,84174,castro,PR
0423a0c4b6eea9435c2f40758658a2d4,87013,maringa,PR
04361b218639fa1eea85ab84aebcab7f,20720,rio de janeiro,RJ
043d7293671e5f243dd648d9e5d1f396,88590,anita garibaldi,SC
044d79868bec993e35df7044c8644943,78200,caceres,MT
044e10a1e867fefd7f02a3da2ca475b4,86610,jaguapita,PR
04509e3fc8b310f74b4ee514f0c1899d,3728,sao paulo,SP
045178794d4eb65a4b79f34dee26374a,4321,sao paulo,SP
046911a55a7bc12ca917758e9c4cb5ee,18202,itapetininga,SP
046da9eb71f72a1d1f4722fdd0f6614b,21530,rio de janeiro,RJ
0470c47f1dd7a91d0f3b8a420589e0f7,35700,sete lagoas,MG
04719f10ea55e8d39bff210bea43c1a3,8215,sao paulo,SP
0473034ec8cbbdc1db543b6c3615c625,28035,campos dos goytacazes,RJ
047c4f9e8ca120c41c8d4a61df722ea2,88495,garopaba,SC
047d2000bf864a26eb2559021ec958e2,75980,parauna,GO
0482519d5e3d179e7a3b00d6722bed50,70330,brasilia,DF
048728006344013aa9fb44395800d50f,66033,belem,PA
04884745364ffe39a89379b80a2c2919,13571,sao carlos,SP
0489975a325480c9e385e9f135bb13c3,14406,franca,SP
0492fbcccc19cfdea66d667173ebce63,8390,sao paulo,SP
0495900bb9a59da4d1b972ff829fb60d,86040,londrina,PR
04a8bd329a1b13af8d394f37c6214ab8,8240,sao paulo,SP
04acb20e159d994a8fffcea71f751785,22725,rio de janeiro,RJ
04ba9496f04b0eaa070def5b5ab662ac,7500,santa isabel,SP
04c615836bb9a3c93c57b2feb8b6e891,30310,belo horizonte,MG
04c6e463d6568c157c2b96e5a4e34a23,2366,sao paulo,SP
04c70b7e1a619d16dbd79757e543cc59,12070,taubate,SP
04c81659bc6756aec0dea8a3fe320d7b,38184,araxa,MG
04caa0484842fc3d966ebf185ba21242,4284,sao paulo,SP
04d7d73089b39d83f81b829cbd98e43d,35170,coronel fabriciano,MG
04e348e604e760a16a4d3160462c73f4,72210,brasilia,DF
04e60b8790c932207bff0db5c8887a31,35146,sao joao do oriente,MG
04e6b770102df2c677ca4505f9c0c786,64760,sao joao do piaui,PI
04eafb40a16989307464f27f1fed8907,88380,balneario picarras,SC
04f257b05acbafc20d4886c8b12d0244,5160,sao paulo,SP
04f3fed63b02610ccf63aea0874d9b19,24230,niteroi,RJ
04fc2ecbb192c71163629f423d57a13d,14140,cravinhos,SP
05006a510ff7ae9e5b9901344cac5f24,6404,barueri,SP
0509cd76cbe3a75f898826c212bb3b83,6310,carapicuiba,SP
051b93f9447590b31046a9a2971d67ed,22795,rio de janeiro,RJ
051eca5824715d378df187a46e1005e5,60530,fortaleza,CE
052342bf498e2b4c567acdace49e23f6,32280,contagem,MG
052c644eb399b528aa0c6ff95a3ea856,95600,taquara,RS
053145877b75927544b098ed35dde2e7,78200,caceres,MT
053577e4537e6b6b68b9f0e929f27d32,1258,sao paulo,SP
0539a1d77e38f808299c0f1f44280ab7,29705,colatina,ES
0541aa34358f8279116d1d183f1e4eec,65031,sao luis,MA
05428560b11124d146bc86a2c4d5bf35,13184,hortolandia,SP
0543a4072ee6393ab6b0c48639a0499b,5776,sao paulo,SP
0546c71e7b8f6ea44bc1324beefa72ea,21853,rio de janeiro,RJ
05535d34af5324aaf6988e1d890a0d6e,1316,sao paulo,SP
0555bacaf4d4560a75e796a6e2c1e00d,1424,sao paulo,SP
0558772fcc9a355ef299a96a5d5531f7,8761,mogi das cruzes,SP
055969db327a781fd3d88472468519fd,4146,sao paulo,SP
055e117cce871c681f903f52d7a866d4,45985,teixeira de freitas,BA
055e90449730145d8428d60bf4914154,9541,sao caetano do sul,SP
0561cee0e208939ff198184d3d7bd9fa,35275,sao felix de minas,MG
05714f8e1d0dd41cfe8b94b23166f793,41720,salvador,BA
0576e04c11f1cca61cc2975f5fd83179,4657,sao paulo,SP
05782799bb7c222ea760230ec20c8ff4,2911,sao paulo,SP
0578b89ec329601c10e1f39edb7280f2,4911,sao paulo,SP
058121c925d509639cff976bf1742b82,59086,natal,RN
0583253f9630d34b20d3488b14b76349,83702,araucaria,PR
0586163eeeb604b6a6da218de418c829,20011,rio de janeiro,RJ
058abae409b8feebc30f284da465a1ff,98802,santo angelo,RS
058b8118018cd37ff01ae5339a76c980,13141,paulinia,SP
058f217e8e5a5e459882e9a74f9353b6,45023,vitoria da conquista,BA
058f7261062495732fb3c35b0dc6e662,13417,piracicaba,SP
059f7fc5719c7da6cbafe370971a8d70,13186,hortolandia,SP
05aa1cdcd7c5f9e297b3b5d89ae5e1df,60713,fortaleza,CE
05ad208d1e3ae7d49fc33c89026327d2,2041,sao paulo,SP
05d1db7c45febbfa36a7a412f087fda6,62260,reriutaba,CE
05d50eaf6b9450a3f9cf19180b293261,35450,itabirito,MG
05de5898b9da9365b1823e7fd23700c1,94010,gravatai,RS
05e8586e1ca488defddd47b5be9179c3,18132,sao roque,SP
05e996469a2bf9559c7122b87e156724,93180,portao,RS
05f1c2a8e913a4084727ac728bbdbec2,17900,dracena,SP
05f337ebaa4407b43c68d15f5cf1949a,21750,rio de janeiro,RJ
05f92287b410b4a1b426167861698d3e,60160,fortaleza,CE
05f9f7e304de1bd029ce39f107848608,13077,campinas,SP
0603e61027d99341d08fa2c64fdf5915,7434,aruja,SP
060a46f3e1097e08371f2c8c7064156c,87030,maringa,PR
061a531d906f4bfb762be36757e41f7b,69911,rio branco,AC
061c2eb252b4e73472bb4f9e1169b43a,35765,cachoeira da prata,MG
061ec581de52487b1e96c24df4a70527,15750,santa albertina,SP
